FECHA_CSV;SIGNATURA;NOMBRE;DIRECCION;CP;PROV_CODIGO;PROVINCIA;MUNI_CODIGO;MUNICIPIO;COMARCA;EMAIL;TELEFONO;FAX;WEB;ACTIVIDADES;EN_LOCALIDADES
14/09/2025 02:00:03;CVTA00118 A;ALOHA SPORT;CALLE DE ROSES, 3-L-BJ DCH, PLAYA MUCHAVISTA;03560;03;ALACANT;050;EL CAMPELLO;L'ALACANTI;info@alohasport.es;722366064;;http://alohasport.es;;Alacant/Alicante (ALACANT), El Campello (ALACANT)
14/09/2025 02:00:03;CVTA00119 A;FUN & QUADS ADVENTURE;CALLE MOLL DE LA PANSA-PUERTO DEPORTIVO EL PORTET, LOC-B-01;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;reservas@funquads.com;965787228;;funquads.com;;Dénia (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00120 A;AQUASPORTS BENIDORM;PASEO COLÓN 1, CASETA Nº3, PUERTO COMERCIAL BENIDORM;03501;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;comercial@benmarineworld.com;692454267;;;;Benidorm (ALACANT)
14/09/2025 02:00:03;CVTA00122 A;ELCHE PALMERAL AVENTURAS;AVENIDA TRAVALÓN, 31;03295;03;ALACANT;065;ELX/ELCHE;EL BAIX VINALOPO;info@multiaventuraelche.com;965 995 012;;https://multiaventuraelche.com;;Elx/Elche (ALACANT)
14/09/2025 02:00:03;CVTA00123 A;JET DREAM;PARTIDA EL FABRAQUER, 15;03550;03;ALACANT;119;SANT JOAN D'ALACANT;L'ALACANTI;alain_sunjet@hotmail.com;669852373;;;;Alacant/Alicante (ALACANT), Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00124 A;REAL CLUB NAUTICO TORREVIEJA;PASEO VISTA ALEGRE, S/N;03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@rcnt.com;965 71 01 12;;https://www.rcnt.com;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00125 A;LECLERCQ SURF, SL;AVENIDA DE LA LLIBERTAT, 36;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;leclercqsur@yahoo.es;966114180;;www.leclercqsurf.com;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00126 A;LA BOCANA WATER SPORTS CENTER;PASEO DE LA LIBERTAD (PUERTO DEPORTIVO MARINA SALINAS);03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@labocana.es;+34 656 901 978;;http://www.labocana.es;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00128 A;COMFORT SAILING;AVENIDA PINTOR FERNANDO SORIA, 14-ES.2-4B;03540;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;reservas@arquitecturanegra.com;628318644;;;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00130 A;NAUTICA CORCHO, SL;PASEO MARINA DE DENIA, EDIFICIO F2, LOCAL 2;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;info@nauticacorcho.com;649775327;;www.nauticacorcho.com;;Dénia (ALACANT)
14/09/2025 02:00:03;CVTA00131 A;PLEAMAR 24 NUDOS, SL;PASEO MARINA DE DENIA-EDIFICIO OD, LOC-2;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;pleamar@pleamar.net;966435452;;;;Dénia (ALACANT)
14/09/2025 02:00:03;CVTA00132 A;MOUNTAINWALKS;CALLE SAN GREGORIO, 4;03811;03;ALACANT;060;QUATRETONDETA;EL COMTAT;info@mountainwalks.com;965511044;;;;Quatretondeta (ALACANT)
14/09/2025 02:00:03;CVTA00133 A;HAMMERSEA;CARRETERA PORTITXOL, 87;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;info@hammersea.com;966473131;;http://hammersea.com;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00134 A;CHARTER SANTA POLA;AVENIDA ESCANDINAVIA, 72;03130;03;ALACANT;121;SANTA POLA;EL BAIX VINALOPO;chartersantapola@gmail.com;626363210;;http://chartersantapola.com;;Altea (ALACANT), Benidorm (ALACANT), Calp (ALACANT), Santa Pola (ALACANT), Teulada (ALACANT)
14/09/2025 02:00:03;CVTA00135 A;MAGIC & NATURE;CALLE MARQUÉS DE CAMPO6, 2ª PLANTA, PUERTA 2;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;info@magicandnature.com;+34 679 761 970;;https://magicandnature.com;;Dénia (ALACANT), Pego (ALACANT), Xàbia/Jávea (ALACANT), Oliva (VALÈNCIA)
14/09/2025 02:00:03;CVTA00136 A;ASSUMUT;CALLE RAMBLA CHAPÍ, 106;03698;03;ALACANT;002;AGOST;L'ALACANTI;assumutguias@gmail.com;635498037;;http://assumut.com;;Alcoi/Alcoy (ALACANT), Biar (ALACANT), Callosa de Segura (ALACANT), Calp (ALACANT), Crevillent (ALACANT), La Vall de Laguar (ALACANT), Onil (ALACANT), Villena (ALACANT), Benicàssim/Benicasim (CASTELLÓ), Montesa (VALÈNCIA)
14/09/2025 02:00:03;CVTA00139 A;RUMBO DE TORREVIEJA;URBANIZACIÓN MAR AZUL-C. JUAN DE AUSTRIA, BLX-2º-P2;03185;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;josealbertomazon30@gmail.com;600042275;;www.rumbotorrevieja.com;;Alacant/Alicante (ALACANT), Santa Pola (ALACANT), Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00145 A;MUNDO MARINO;CALLE JOAN FUSTER, 2;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;info@mundomarino.es;+ 34 642 30 66;;https://www.mundomarino.es;;Altea (ALACANT), Calp (ALACANT), Dénia (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00146 A;CAPITAN KAYAK;PASEO COLON (CLUB NAUTICO), 0;03501;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;capitankayak@gmail.com;649475242;;http://www.capitankayak.com;;Benidorm (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00147 A;ODISEA DIVING;CALLE HUERTO, 6 BAJO;03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@odiseadiving.com;966704901;;http://odiseadiving.com;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00148 A;TORREVIEJA CHARTER EXPERIENCE;CALLE MALLORCA, 36;03183;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;torreviejacharterexperience@gmail.com;625081063;;www.torreviejanauticalexperience.com;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00149 A;MARITIMAS TORREVIEJA, S.L.;PUERTO PUERTO DE TORREVIEJA, MUELLE PESQUERO;03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;ajl639@wanadoo.es;669412233;966702122;;;Alacant/Alicante (ALACANT), Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00150 A;MATTHEW SCOTT BOLTON BLAIR;CALLE OSSA MAJOR, 8;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;mattblair102@gmail.com;684226871;;http://whitecoastcharters.com;;Dénia (ALACANT)
14/09/2025 02:00:03;CVTA00151 A;TURISMO ACTIVO MONTGÓ;CALLE TERRA, 91;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;turismoactivomontgo@gmail.com;617 06 58 93;;https://www.turismoactivomontgo.com;;Dénia (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00152 A;RECREATIVOS ACUATICOS HORADADA;CALLE MAYOR, 95 2ºC;03190;03;ALACANT;902;PILAR DE LA HORADADA;EL BAIX SEGURA/LA VEGA BAJA;info@martime.es;692498877;;www.martime.es;;Orihuela (ALACANT), Pilar de la Horadada (ALACANT), Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00153 A;VUELOS COSTABLANCA;CALLE ESCAYOLISTAS, 28;03190;03;ALACANT;902;PILAR DE LA HORADADA;EL BAIX SEGURA/LA VEGA BAJA;info@baliser.es;619272789;;http://martime.es;;Orihuela (ALACANT), Pilar de la Horadada (ALACANT), Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00156 A;BLUE VALLEY WATERSPORTS;PASEO DE GOMIS (LA CANTERA RCRA-FINAL PLAYA POSTIGUET), S/N;03016;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@bluevalleyco.com;635230672;;http://bluevalleywatersports.com;;Alacant/Alicante (ALACANT), Busot (ALACANT), El Campello (ALACANT), La Vila Joiosa/Villajoyosa (ALACANT), Mutxamel (ALACANT)
14/09/2025 02:00:03;CVTA00158 A;EXCURSIONES MARITIMAS BENIDORM, S.L.;PASEO COLON, CLUB NÁUTICO, LOCAL 1, LC.1;03501;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;info@emb2000.es;965856887;;https://excursionesmaritimasbenidorm.es/;;Alacant/Alicante (ALACANT), Benidorm (ALACANT), Calp (ALACANT)
14/09/2025 02:00:03;CVTA00159 A;CARLOS WATER SPORTS BENIDORM;PASEO COLÓN, MUELLE INDUSTRIAL, OFICINA 4, 4;03501;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;serranocashman@nestcape.net;687631278;;https://carloswatersportsbenidorm.com;;Benidorm (ALACANT)
14/09/2025 02:00:03;CVTA00160 A;TAO BIKE;AVENIDA MADRID, 26 - LOCAL 39, 26;03503;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;hola@taobike.es;966175739;;https://taobike.es;;Benidorm (ALACANT), Callosa d'en Sarrià (ALACANT), La Nucia (ALACANT), Polop (ALACANT)
14/09/2025 02:00:03;CVTA00161 A;LAKE BENIARRES LEISURE PARK;CARRETERA JACARILLA-TORREVIEJA, SECTOR URBANO UE 2 - VISTABE, 4;03310;03;ALACANT;080;JACARILLA;EL BAIX SEGURA/LA VEGA BAJA;dtray1@hotmail.com;696739048;;;;Orihuela (ALACANT), Pilar de la Horadada (ALACANT), San Miguel de Salinas (ALACANT)
14/09/2025 02:00:03;CVTA00164 A;AEROGLOBO;PARTIDA BAYA ALTA, 133 - P2;03292;03;ALACANT;065;ELX/ELCHE;EL BAIX VINALOPO;aeroglobospain@gmail.com;966 637 401;;https://aeroglobo.com;;Catral (ALACANT), Elx/Elche (ALACANT)
14/09/2025 02:00:03;CVTA00165 A;LA RANA BUCEO;CARRETERA AVIUTARDA, URB. COSTA NOVA, AMBOLO 415, LOCAL 1, 1;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;laranabuceo@gmail.com;639412030;;http://laranabuceo.es;;Poble Nou de Benitatxell, el/ Benitachell (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00166 A;FRANCISCO JAVIER FÉREZ FERNÁNDEZ;AVENIDA LOS MONTEROS, 39 BJ;03699;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;francisco.ferez@gmail.com;617734813;;;;Busot (ALACANT), Castalla (ALACANT), Cocentaina (ALACANT), Finestrat (ALACANT), Petrer (ALACANT), Villena (ALACANT), Jérica (CASTELLÓ), La Vall d'Uixó (CASTELLÓ), Tavernes de la Valldigna (VALÈNCIA), Tous (VALÈNCIA)
14/09/2025 02:00:03;CVTA00167 A;ALICANTE RACING QUADS RENT;CALLE SANTIAGO, 14-2º IZDA;03690;03;ALACANT;122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;L'ALACANTI;alicanteracingquads@gmail.com;697207904;;;;Alacant/Alicante (ALACANT), El Campello (ALACANT), Santa Pola (ALACANT)
14/09/2025 02:00:03;CVTA00168 A;CERBUQUES, S.L.;PASEO COLÓN, CLUB NÁUTICO, LOCAL 1, S/N.;03501;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;INFO@EMB2000.ES;965853101;;;;Benidorm (ALACANT)
14/09/2025 02:00:03;CVTA00169 A;DIVING JAVEA;CARRETERA PORTICHOL - URBANIZACIÓN TOSCAMAR, KM 5;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;info@divingjavea.com;966472727;;http://divingjavea.com;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00170 A;AVANZATOUR;PARTIDA ATZAVARES ALT, 280;03290;03;ALACANT;065;ELX/ELCHE;EL BAIX VINALOPO;info@avanzatour.es;639693828;;https://www.avanzatour.es;;Elx/Elche (ALACANT), Santa Pola (ALACANT)
14/09/2025 02:00:03;CVTA00172 A;DEPORTES NÁUTICOS ALICANTE;CALLE SECRETARIO JUAN ANTONIO BALDOVÍ, 15;03502;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;actividadesacuaticasalicante@gmail.com;609313580;;http://actividadesacuaticasalicante.com;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00173 A;BOLINCHE XIXONA SL;CALLE BARCELONA, 1-3 AT.59Z;03100;03;ALACANT;083;XIXONA/JIJONA;L'ALACANTI;cafsxixona@outlook.es;676952159;;;;Agost (ALACANT), Alacant/Alicante (ALACANT), Castell de Castells (ALACANT), Confrides (ALACANT), Finestrat (ALACANT), Petrer (ALACANT), Relleu (ALACANT), Santa Pola (ALACANT), Villena (ALACANT), Xixona/Jijona (ALACANT)
14/09/2025 02:00:03;CVTA00174 A;INICIATIVAS FYE;AVENIDA DEL PUERTO - MARINA LAS DUNAS, CENTRO OCIO, S/N;03140;03;ALACANT;076;GUARDAMAR DEL SEGURA;EL BAIX SEGURA/LA VEGA BAJA;info@iniciativasfye.com;683112500;;www.iniciativasfye.com;;Guardamar del Segura (ALACANT)
14/09/2025 02:00:03;CVTA00176 A;MAREMOTOsports Jávea;CALLE MARINA NOU FONTANA - MUELLE BS0, S/N;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;javea@maremoto.com;609678764;;https://www.maremotosports.com/javea;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00179 A;PALAIGUA;PLAZA PLAÇA GRAN - TABARCA, 03;03138;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;palaiguasurf@gmail.com;675750763;;;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00180 A; CLUB DE SURF EL MORENO ALICANTE;CALLE DIOSA TANIT, 9;03016;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;elmorenosurf@gmail.com;649556696;;http://clubsurfelmoreno.com;;Alacant/Alicante (ALACANT), Altea (ALACANT), Benidorm (ALACANT), Calp (ALACANT), Dénia (ALACANT), El Campello (ALACANT), La Vila Joiosa/Villajoyosa (ALACANT), Poble Nou de Benitatxell, el/ Benitachell (ALACANT), Teulada (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00181 A;ALICANTE CATAMARAN;CALLE ALEMANIA, 1;03003;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@alicantecatamaran.com;694 443 820;;https://www.alicantecatamaran.com;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00184 A;CENTRO DE BUCEO DIVE & DIVE;AVENIDA DEL PUERTO, 14;03710;03;ALACANT;047;CALP;LA MARINA ALTA;;965839270;;divedivecompany.com;;Calp (ALACANT)
14/09/2025 02:00:03;CVTA00185 A;JAVIER LÓPEZ SOLER;PASEO VISTA ALEGRE, REAL CLUB NÁUTICO TORREVIEJA, S/N;03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;alquilerdebarcos@hotmail.com;607917826;;www.alquilerbarcotorrevieja.com;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00186 A;FORESTAL PARK LA NUCÍA;CALLE GUADALEST, 10;03530;03;ALACANT;094;LA NUCIA;LA MARINA BAIXA;reservas.benidorm@forestalpark.com;662009481;;http://forestalpark.com/lanucia-benidorm;;La Nucia (ALACANT)
14/09/2025 02:00:03;CVTA00189 A;DIVE ACADEMY SANTA POLA;PASEO MARINA MIRAMAR, PUERTO DEPORTIVO, LOCAL 3, 2;03130;03;ALACANT;121;SANTA POLA;EL BAIX VINALOPO;info@diveacademy-santapola.com;966699088;;http://diveacademy-santapola.com;;Alacant/Alicante (ALACANT), El Campello (ALACANT), Santa Pola (ALACANT), Teulada (ALACANT)
14/09/2025 02:00:03;CVTA00190 A;CABO ROIG CHARTER;CALLE PUERTO, PUNTO AMARRE 162, S/N;03189;03;ALACANT;099;ORIHUELA;EL BAIX SEGURA/LA VEGA BAJA;info@caboroigcharter.com;633100270;;http://caboroigcharter.com;;Orihuela (ALACANT)
14/09/2025 02:00:03;CVTA00192 A;ANTONIUS STEUR;CALLE PUERTO DEPORTIVO EL PORTET - LA OLLA DE ALTEA, S/N;03590;03;ALACANT;018;ALTEA;LA MARINA BAIXA;tonysteur@hotmail.com;642029955;;;;Altea (ALACANT)
14/09/2025 02:00:03;CVTA00193 A;PETRA J M AELTERMAN;CALLE PABLO PICASSO - URB. EL CHAPARRAL, 25;03186;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;aelterman123@hotmail.com;618048120;;;;Bigastro (ALACANT), Crevillent (ALACANT), Guardamar del Segura (ALACANT), Orihuela (ALACANT), Pilar de la Horadada (ALACANT), San Miguel de Salinas (ALACANT), Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00197 A;SOM MEDI;PLAZA ESPAÑA, 12-3º D;03430;03;ALACANT;096;ONIL;L'ALCOIA;info@sommedi.es;652 414 426;;http://sommedi.es;;Desconocido (ALACANT), Desconocido (CASTELLÓ), Desconocido (VALÈNCIA)
14/09/2025 02:00:03;CVTA00198 A;FINCA DAROCA;CARRETERA COMARCAL 798 ¿ KM 2,5;03440;03;ALACANT;079;IBI;L'ALCOIA;info@fincadaroca.es;+34 965 641 695;;https://fincadaroca.com;;Ibi (ALACANT)
14/09/2025 02:00:03;CVTA00199 A;SUMMER PARAGLIDING;AVENIDA MARINA BAIXA, 13;03530;03;ALACANT;094;LA NUCIA;LA MARINA BAIXA;JUANPOCA@GMAIL.COM;616193474;;http://SUMMERPARAGLIDING.COM;;Agost (ALACANT), Benidorm (ALACANT), Santa Pola (ALACANT)
14/09/2025 02:00:03;CVTA00200 A;STELLA MARIS;PASAJE PUERTO DEPORTIVO CABO ROIG, S/N;03189;03;ALACANT;099;ORIHUELA;EL BAIX SEGURA/LA VEGA BAJA;BEACHCLUBSKI@GMAIL.COM;669719152;;http://.JETSKISPAIN.COM;;Orihuela (ALACANT), Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00201 A;TSUNAMI AVENTURA;CALLE CASTILLO, 28;03724;03;ALACANT;128;TEULADA;LA MARINA ALTA;tperezsegui@hotmail.com;676167362;;;;Teulada (ALACANT)
14/09/2025 02:00:03;CVTA00202 A;OCIOMAR TORREVIEJA;PASEO VISTALEGRE, S/N;03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@ociomar.es;672413370;;http://www.ociomar.es;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00203 A;ALIJETSET RENTAL S.L.;CALLE MUELLE DE LEVANTE 8 (MARINA DEPORTIVA PUERTO ALICA, S/N;03001;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@alijetset.com;617109482;;http://alijetset.com;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00204 A;TODA JET;PLAYA DE FINESTRAT, S/N;03509;03;ALACANT;069;FINESTRAT;LA MARINA BAIXA;cosmin_auto@hotmail.com;642796707;;http://todajet.com;;Benidorm (ALACANT), Finestrat (ALACANT), La Vila Joiosa/Villajoyosa (ALACANT)
14/09/2025 02:00:03;CVTA00205 A;CODE ZERO CHARTER & YACHTS;CAMINO ENTRADOR DE LLOBELL, BAJO 5, PTA 1, 18;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;info@codezero.es;661872273;;http://codezero.es;;Dénia (ALACANT)
14/09/2025 02:00:03;CVTA00206 A;DESAFIO ALPINO;AVENIDA DE LA LIBERTAD, 86 ESC6 7I;03205;03;ALACANT;065;ELX/ELCHE;EL BAIX VINALOPO;info@desafioalpino.es;680420570;;http://desafioalpino.es;;Callosa d'en Sarrià (ALACANT), Calp (ALACANT), Confrides (ALACANT), Crevillent (ALACANT), Elda (ALACANT), La Nucia (ALACANT), Petrer (ALACANT), Polop (ALACANT), Sella (ALACANT), Villena (ALACANT)
14/09/2025 02:00:03;CVTA00212 A;SEA FUN BOARDING;AVENIDA GERMANIES, 23, 1º A;03560;03;ALACANT;050;EL CAMPELLO;L'ALCOIA;abel@cuentasvodafone.com;680534902;;http://seafunboarding.es;;El Campello (ALACANT)
14/09/2025 02:00:03;CVTA00213 A;NÁUTICA NOGUERA;CALLE CASTELL D' OLIMBROI, 9;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;administracion@nauticanoguera.com;965780778;;nauticanoguera.com;;Dénia (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00214 A;WATERSPORTS SANTAPOLA;CALLE PUERTO DEPORTIVO MARINA MIRAMAR, S/N;03130;03;ALACANT;121;SANTA POLA;EL BAIX VINALOPO;watersportsantapola@gmail.com;637 280 101;;https://www.watersportsantapola.com;;Santa Pola (ALACANT)
14/09/2025 02:00:03;CVTA00215 A;MILAGROS DE JUANA MARTIN;CARRETERA CABO LA NAO-PLA, BLQ. A, 2ºE1, 65;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;lasbrisasdejavea@yahoo.co.uk;617913189;;;;Dénia (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00216 A;GO-KARTS ORIHUELA COSTA;CARRETERA TORREVIEJA-CARTAGENA, KM 57;03189;03;ALACANT;099;ORIHUELA;EL BAIX SEGURA/LA VEGA BAJA;correo@gokartsorihuelacosta.com;965 32 80 69;;https://gokartsorihuelacosta.com;;Orihuela (ALACANT)
14/09/2025 02:00:03;CVTA00217 A;SNAKEBITE MTB ADVENTURES;CALLE ALBATERA (MORAIRA), 9;03724;03;ALACANT;128;TEULADA;LA MARINA ALTA;info@snakebite-mtb.com;654852209;;https://www.snakebite-mtb.com;;Altea (ALACANT), Parcent (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00218 A;PALAPESCAKAYAK;CALLE DR. MORATAL, 11-1ºB;03740;03;ALACANT;071;GATA DE GORGOS;LA MARINA ALTA;info@palapescakayak.com;616 688 071;;http://palapescakayak.com;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00219 A;LA BARRACA KAYAKS;CALLE MIRAMAR, 1;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;kayakslabarraca@gmail.com;699898433;;https://labarracakayaksjavea.negocio.site/;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00221 A;LEVANTE BOATS;PUERTO MARINA SALINAS, 149;03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;levanteboats@gmail.com;658492835;;http://www.levanteboats.com;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00222 A;MON DIVING RESORT DENIA;CALLE MOLL DE LA PANSA LOCAL 4, S/N;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;info@mondiving.com;965030930;;www.mondiving.com;;Dénia (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00223 A;BIKES4TOURS;CALLE MAR MEDITERRANI, 53;03530;03;ALACANT;094;LA NUCIA;LA MARINA BAIXA;info@bikes4four.com;699 240 421;;www.bikes4tour.com;;Altea (ALACANT), Benidorm (ALACANT), L'Alfàs del Pi (ALACANT), València (VALÈNCIA)
14/09/2025 02:00:03;CVTA00225 A;PAINTBALL BENIDORM;CAMINO DE LA PARVA, 4;03503;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;670913622;711755603;;https://paintball-benidorm.com/;;Benidorm (ALACANT)
14/09/2025 02:00:03;CVTA00226 A;BIKE BREAKS;CALLE APARTADO DE CORREOS, 40;03509;03;ALACANT;069;FINESTRAT;LA MARINA BAIXA;info@thedownhillbikeride.com;678437055;;http://thedownhillbikeride.com;;Alcalalí (ALACANT), Altea (ALACANT), El Castell de Guadalest (ALACANT), Finestrat (ALACANT), La Vall de Laguar (ALACANT), La Vila Joiosa/Villajoyosa (ALACANT), Orxeta (ALACANT), Penàguila (ALACANT), Relleu (ALACANT), Sella (ALACANT)
14/09/2025 02:00:03;CVTA00227 A;CABALLOS, SENDERISMO MAIGMO;PARTIDA TORROSELLAS, POL. IND. MAIGMÓ,, 65;03109;03;ALACANT;129;TIBI;L'ALCOIA;informacion@hipicamaigmoalicante.com;634 37 00 30;;https://www.hipicamaigmoalicante.com;;Tibi (ALACANT)
14/09/2025 02:00:03;CVTA00228 A;NAUTICA SCUBA ELX;AVENIDA JESÚS ASTONDOA SANTAMARÍA, 1;03130;03;ALACANT;121;SANTA POLA;EL BAIX VINALOPO;https://nauticascubaelx.com;663237389;;https://nauticascubaelx.com;;Santa Pola (ALACANT)
14/09/2025 02:00:03;CVTA00229 A;REVOLUTION DIVE;PASEO DE COLON, 2 - PUERTO COMERCIAL, 2;03501;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;jorge@revolutiondive.com;615960947;;http://WWW.revolutiondive.com;;Altea (ALACANT), Benidorm (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00230 A;CENTRO BUCEO ALTAIR;CALLE ROSA CHACEL, 20 -LOC. D;03008;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;reservas@alicantebuceo.es;634 95 90 13;;https://alicantebuceo.es;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00231 A;TABARCA SNORKEL;PASEO TOMÁS Y VALIENTE-MUELLE DE TRÁFICO INTERIOR, S/N;03002;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;tabarcasnorkel@gmail.com;622208127;;http://www.tabarcasnorkel.com;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00232 A;JETSURF DENIA;CALLE MOLL DE LA PANSA (C.COMERCIAL PUERTO DEPORTIVO), LOCAL B040;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;jetsurfdenia@gmail.com;615102306;;www.jetsurfdenia.com;;Dénia (ALACANT)
14/09/2025 02:00:03;CVTA00233 A;COSTA KAYAKS;CALLE TEULADA, 122;03740;03;ALACANT;071;GATA DE GORGOS;LA MARINA ALTA;info@costakayaks.com;680537296;;www.costakayaks.com;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00234 A;BELUGAVELA CRUCEROS;CALLE PUERTO DEPORTIVO MARINA DENIA, S/N;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;info@belugavela.com;653806508;;http://belugavela.com;;Dénia (ALACANT)
14/09/2025 02:00:03;CVTA00235 A;JAIME ARA ARACIL;CALLE ENRIC HERNANDEZ, 10 - 3º;03801;03;ALACANT;009;ALCOI/ALCOY;L'ALCOIA;jau.ara@gmail.com;722793970;;;;Alcoi/Alcoy (ALACANT)
14/09/2025 02:00:03;CVTA00236 A;MEDITERRANEAN JET NAUTICA;PLAYA PLAYAS LA FOSSA Y ARENAL-BOL (PUESTOS PADDLE SURF), S/N;03710;03;ALACANT;047;CALP;LA MARINA ALTA;laura.alonso@mjnautica.com      info@mjnautica.com;615845797;;;;Calp (ALACANT)
